"Piezo Voltage (V)","Fine In 1 (V)","Fine In 2 (V)",
66.157852,0.372772,0.380629,
66.161636,0.372680,0.380522,
66.165428,0.372828,0.380812,
66.169228,0.372731,0.380923,
66.173012,0.372465,0.380681,
66.176811,0.372338,0.380343,
66.180588,0.372295,0.380485,
66.184387,0.372243,0.380862,
66.188187,0.371725,0.380685,
66.191971,0.371426,0.380352,
66.195770,0.371617,0.380624,
66.199562,0.372034,0.381264,
66.203346,0.372364,0.381723,
66.207123,0.371939,0.381509,
66.210930,0.371465,0.381397,
66.214729,0.371898,0.382143,
66.218521,0.372870,0.383088,
66.222305,0.373566,0.383379,
66.226105,0.373095,0.382958,
66.229897,0.372708,0.383210,
66.233665,0.373277,0.383964,
66.237480,0.374169,0.384215,
66.241280,0.374518,0.384005,
66.245064,0.373961,0.383742,
66.248856,0.373592,0.384101,
66.252647,0.373952,0.384208,
66.256439,0.374538,0.383951,
66.260216,0.374409,0.383725,
66.264023,0.373611,0.383922,
66.267815,0.373262,0.383690,
66.271614,0.373505,0.383204,
66.275398,0.373879,0.383264,
66.279198,0.373476,0.383626,
66.282990,0.372652,0.383287,
66.286758,0.372441,0.382728,
66.290573,0.372921,0.383035,
66.294365,0.372796,0.383531,
66.298157,0.372263,0.383367,
66.301949,0.372146,0.382991,
66.305733,0.372552,0.383668,
66.309532,0.372843,0.384236,
66.313309,0.372796,0.384211,
66.317116,0.372972,0.384145,
66.320908,0.373089,0.384846,
66.324692,0.373383,0.385142,
66.328491,0.373632,0.385067,
66.332283,0.374275,0.385416,
66.336075,0.374102,0.385784,
66.339859,0.373822,0.385499,
66.343666,0.374370,0.385431,
66.347450,0.374906,0.385942,
66.351242,0.374493,0.385748,
66.355034,0.373618,0.385067,
66.358826,0.374152,0.385243,
66.362625,0.374813,0.385636,
66.366409,0.373899,0.384978,
66.370201,0.373041,0.384311,
66.373993,0.373503,0.384805,
66.377785,0.374094,0.384945,
66.381584,0.373065,0.384078,
66.385361,0.372264,0.383986,
66.389160,0.372907,0.384524,
66.392960,0.373251,0.384415,
66.396744,0.372372,0.383945,
