"Piezo Voltage (V)";"Fine In 1 (V)";"Fine In 2 (V)";
65.351105;0.766208;0.260117;
65.376732;0.764934;0.259287;
65.402390;0.764284;0.258943;
65.428024;0.765329;0.259259;
65.453659;0.765066;0.259370;
65.479301;0.763698;0.259326;
65.504929;0.764807;0.259744;
65.530579;0.765649;0.259392;
65.556236;0.764124;0.258504;
65.581856;0.763090;0.258827;
65.607506;0.764354;0.259599;
65.633156;0.763761;0.259065;
65.658783;0.762592;0.258452;
65.684433;0.763900;0.258781;
65.710091;0.764776;0.259137;
65.735718;0.763061;0.258789;
65.761368;0.761764;0.258632;
65.787025;0.762908;0.258718;
65.812645;0.762650;0.258070;
65.838303;0.761780;0.258060;
65.863930;0.762908;0.258966;
65.889572;0.763579;0.258888;
65.915222;0.761262;0.257814;
65.940849;0.760023;0.257358;
65.966507;0.762267;0.258311;
65.992157;0.762392;0.258377;
66.017784;0.760805;0.257885;
66.043434;0.761138;0.257991;
66.069099;0.761585;0.257718;
66.094734;0.759730;0.257204;
66.120377;0.759532;0.257536;
66.146034;0.761480;0.257941;
66.171661;0.760851;0.257229;
66.197311;0.758727;0.256590;
66.222939;0.759333;0.257386;
66.248589;0.760429;0.257346;
66.274246;0.758797;0.256268;
66.299873;0.758081;0.256104;
66.325516;0.759718;0.256911;
66.351158;0.758860;0.256499;
66.376785;0.756815;0.255441;
66.402428;0.757550;0.255368;
66.428085;0.758324;0.255580;
66.453705;0.756577;0.255114;
66.479362;0.755791;0.254771;
66.504990;0.757398;0.254549;
66.530640;0.755912;0.253642;
66.556297;0.753718;0.253145;
66.581917;0.754724;0.253491;
66.607574;0.755881;0.252772;
66.633217;0.753480;0.251406;
66.658852;0.751790;0.251131;
66.684494;0.753097;0.251217;
66.710152;0.752308;0.249884;
66.735779;0.750475;0.248636;
66.761429;0.750787;0.248818;
66.787086;0.750410;0.247844;
66.812706;0.747785;0.245797;
66.838364;0.747386;0.245276;
66.863991;0.749234;0.245612;
66.889641;0.746509;0.243693;
66.915283;0.743605;0.241662;
66.940933;0.745178;0.241771;
66.966583;0.745822;0.241442;
66.992241;0.742091;0.239082;
67.017860;0.740557;0.237651;
67.043518;0.742543;0.237767;
67.069168;0.741140;0.236626;
67.094795;0.738356;0.234785;
67.120453;0.738576;0.234073;
67.146095;0.739022;0.233673;
67.171730;0.736581;0.232147;
67.197372;0.735721;0.231204;
67.223007;0.736813;0.231110;
67.248642;0.735265;0.230325;
67.274284;0.733401;0.229230;
67.299911;0.734983;0.229441;
67.325569;0.735303;0.229562;
67.351219;0.732923;0.229131;
67.376846;0.732705;0.229369;
67.402496;0.734802;0.230211;
67.428146;0.733911;0.230432;
67.453781;0.732169;0.230043;
67.479424;0.733587;0.230355;
67.505074;0.734530;0.231615;
67.530701;0.733129;0.232174;
67.556358;0.733236;0.232045;
67.581978;0.734604;0.233371;
67.607635;0.733436;0.232871;
67.633286;0.733291;0.232093;
67.658913;0.735402;0.232388;
67.684570;0.734920;0.232605;
67.710213;0.733535;0.232558;
67.735840;0.735617;0.233343;
67.761490;0.737263;0.233993;
67.787148;0.735569;0.233894;
67.812767;0.735449;0.234025;
67.838425;0.738989;0.235367;
67.864059;0.738996;0.236080;
67.889725;0.736653;0.235947;
67.915375;0.738775;0.236973;
67.941002;0.741550;0.238602;
67.966652;0.739661;0.238935;
67.992302;0.738956;0.239267;
68.017921;0.742502;0.240738;
68.043579;0.742711;0.241837;
68.069229;0.740815;0.241949;
68.094856;0.742691;0.242949;
68.120499;0.744666;0.243973;
68.146149;0.743437;0.244583;
68.171768;0.743184;0.245110;
68.197426;0.745948;0.246194;
68.223053;0.745412;0.246682;
68.248695;0.743680;0.246852;
68.274345;0.746111;0.247943;
68.299973;0.747431;0.248541;
68.325630;0.745164;0.248477;
68.351280;0.745120;0.249010;
68.376907;0.747968;0.249871;
68.402557;0.747346;0.249946;
68.428215;0.745503;0.250002;
68.453842;0.747278;0.250680;
68.479492;0.748010;0.250772;
68.505135;0.746588;0.250724;
68.530762;0.746902;0.251429;
68.556419;0.748482;0.251597;
68.582039;0.746536;0.251024;
68.607697;0.746067;0.251464;
68.633347;0.748848;0.252569;
68.658974;0.748224;0.251850;
68.684631;0.744949;0.251003;
68.710281;0.746445;0.252088;
68.735916;0.749191;0.252827;
68.761551;0.746764;0.251559;
68.787224;0.744769;0.251349;
68.812851;0.747416;0.252581;
68.838501;0.747630;0.252236;
68.864159;0.745239;0.251240;
68.889786;0.746133;0.251980;
68.915436;0.747404;0.252612;
68.941063;0.744888;0.251452;
68.966713;0.744373;0.251152;
68.992363;0.747359;0.252331;
69.017998;0.746159;0.252139;
69.043640;0.743168;0.251179;
69.069275;0.745037;0.251560;
69.094902;0.746551;0.251839;
69.120552;0.743934;0.251263;
69.146210;0.743377;0.251602;
69.171829;0.745983;0.252079;
69.197487;0.744444;0.250948;
69.223137;0.741924;0.250555;
69.248764;0.744083;0.251806;
69.274406;0.745092;0.251861;
69.300041;0.742339;0.250445;
69.325691;0.742353;0.250610;
69.351341;0.744882;0.251760;
69.376968;0.742282;0.250844;
69.402618;0.740206;0.250235;
69.428276;0.743146;0.250933;
69.453903;0.743977;0.251021;
69.479553;0.741136;0.250371;
69.505196;0.741449;0.250756;
69.530830;0.743141;0.251056;
69.556480;0.740392;0.249676;
69.582115;0.739321;0.249640;
69.607758;0.742737;0.251166;
69.633408;0.742508;0.250957;
69.659035;0.739132;0.249590;
69.684708;0.739592;0.249648;
69.710365;0.741499;0.250272;
69.735985;0.739276;0.249768;
69.761642;0.738793;0.249782;
69.787285;0.741945;0.250678;
69.812920;0.740422;0.249682;
69.838562;0.737105;0.248765;
