"Piezo Voltage (V)";"Fine In 1 (V)";"Fine In 2 (V)";
65.157730;0.259144;0.135945;
65.161476;0.259872;0.136782;
65.165230;0.260169;0.137583;
65.168953;0.260256;0.137640;
65.172714;0.260553;0.137656;
65.176468;0.261135;0.138255;
65.180222;0.261671;0.139144;
65.183960;0.261819;0.139329;
65.187706;0.262020;0.139443;
65.191452;0.262113;0.139950;
65.195183;0.262276;0.140570;
65.198952;0.262574;0.140882;
65.202698;0.263106;0.141154;
65.206444;0.263483;0.141859;
65.210190;0.263211;0.142399;
65.213943;0.263304;0.142574;
65.217690;0.263796;0.143009;
65.221428;0.265052;0.144274;
65.225174;0.265150;0.144834;
65.228920;0.264932;0.144870;
65.232681;0.265665;0.145666;
65.236412;0.267288;0.147114;
65.240166;0.267849;0.147740;
65.243912;0.267722;0.147837;
65.247665;0.268397;0.148847;
65.251411;0.270199;0.150219;
65.255157;0.270836;0.150730;
65.258904;0.270768;0.150862;
65.262634;0.271459;0.151992;
65.266403;0.272880;0.152994;
65.270149;0.273567;0.153302;
65.273895;0.273375;0.153688;
65.277634;0.273804;0.154744;
65.281387;0.274912;0.155344;
65.285133;0.275377;0.155708;
65.288872;0.275166;0.156610;
65.292625;0.275627;0.157516;
65.296379;0.276370;0.157767;
65.300125;0.276995;0.158534;
65.303871;0.277000;0.159704;
65.307617;0.277263;0.160075;
65.311371;0.277736;0.160352;
65.315109;0.278425;0.161543;
65.318855;0.278909;0.162650;
65.322609;0.279403;0.163071;
65.326363;0.279677;0.163550;
65.330086;0.280539;0.165206;
65.333847;0.281670;0.166188;
65.337593;0.282325;0.166628;
65.341339;0.282565;0.167783;
65.345093;0.283511;0.169108;
65.348839;0.285067;0.169962;
65.352585;0.285856;0.170798;
65.356316;0.286029;0.171992;
65.360085;0.286785;0.172820;
65.363831;0.288590;0.173615;
65.367577;0.289331;0.174864;
65.371315;0.289167;0.175708;
65.375061;0.289828;0.176215;
65.378822;0.291342;0.177332;
65.382553;0.291973;0.178582;
65.386307;0.291666;0.179004;
65.390053;0.292263;0.179599;
65.393806;0.293642;0.181084;
65.397552;0.293980;0.182071;
65.401299;0.293620;0.182264;
65.405045;0.294177;0.183000;
65.408798;0.295440;0.184612;
65.412544;0.295678;0.185366;
65.416290;0.295557;0.185743;
65.420036;0.296395;0.187034;
65.423759;0.297597;0.188461;
65.427528;0.298092;0.189249;
65.431274;0.298407;0.190113;
65.435020;0.299407;0.191662;
65.438766;0.300461;0.192855;
65.442520;0.301385;0.193743;
65.446266;0.302056;0.194974;
65.449997;0.303025;0.196436;
65.453758;0.303781;0.197279;
65.457512;0.304805;0.198179;
65.461258;0.305896;0.199696;
65.464996;0.306952;0.201189;
65.468750;0.307386;0.201762;
65.472504;0.307846;0.202414;
65.476242;0.309075;0.204044;
65.479988;0.310215;0.205494;
65.483734;0.310723;0.205991;
65.487480;0.310538;0.206505;
65.491219;0.311234;0.207971;
65.494980;0.312463;0.209363;
65.498726;0.313435;0.210027;
65.502472;0.313316;0.210576;
65.506226;0.313173;0.211841;
65.509972;0.313836;0.212999;
65.513718;0.315141;0.213946;
65.517441;0.315921;0.214694;
65.521202;0.315833;0.215990;
65.524956;0.315835;0.217101;
65.528702;0.316947;0.218176;
65.532448;0.318245;0.219183;
65.536194;0.319149;0.220724;
65.539948;0.319522;0.222306;
