"Piezo Voltage (V)","Fine In 1 (V)","Fine In 2 (V)",
69.479668,0.547592,0.466456,
69.505295,0.546545,0.466148,
69.530945,0.548920,0.467787,
69.556572,0.548660,0.466658,
69.582230,0.546961,0.465099,
69.607880,0.548383,0.466820,
69.633507,0.549103,0.467644,
69.659157,0.546581,0.465631,
69.684784,0.546166,0.465252,
69.710419,0.548400,0.466622,
69.736061,0.547580,0.465689,
69.761719,0.546066,0.465016,
69.787346,0.547820,0.466715,
69.812996,0.548044,0.466417,
69.838623,0.545818,0.464184,
69.864273,0.546069,0.464744,
69.889931,0.548018,0.466627,
69.915558,0.546392,0.465229,
69.941208,0.545237,0.464186,
69.966850,0.547138,0.465623,
69.992485,0.547564,0.465503,
70.018135,0.545249,0.464049,
70.043785,0.545845,0.464956,
70.069412,0.547251,0.465744,
70.095062,0.545396,0.463706,
70.120720,0.544976,0.463622,
70.146347,0.547506,0.465927,
70.171997,0.546353,0.464782,
70.197624,0.543864,0.462677,
70.223274,0.545242,0.464168,
70.248924,0.546901,0.465317,
70.274544,0.545327,0.463704,
70.300224,0.544828,0.463407,
70.325874,0.546353,0.464707,
70.351501,0.544652,0.463432,
70.377151,0.543394,0.462667,
70.402809,0.546251,0.464620,
70.428436,0.546677,0.464335,
70.454086,0.543724,0.462179,
70.479729,0.543519,0.463071,
70.505356,0.545852,0.464653,
70.531013,0.544801,0.462813,
70.556633,0.543726,0.461875,
70.582291,0.545562,0.464227,
70.607925,0.544844,0.463629,
70.633553,0.542474,0.461340,
70.659203,0.544358,0.462631,
70.684860,0.545859,0.464041,
70.710480,0.543360,0.462185,
70.736137,0.542419,0.461446,
70.761780,0.544977,0.463061,
70.787407,0.544536,0.462612,
70.813057,0.542240,0.461147,
70.838715,0.543974,0.462531,
70.864342,0.544870,0.462516,
70.889992,0.542389,0.460756,
70.915619,0.542480,0.461506,
70.941269,0.544636,0.462810,
70.966927,0.543122,0.460998,
70.992554,0.541344,0.460189,
71.018196,0.543293,0.462268,
71.043846,0.543660,0.461665,
71.069473,0.541457,0.459624,
71.095131,0.542171,0.461121,
71.120781,0.543459,0.461990,
71.146408,0.541311,0.459627,
71.172058,0.541171,0.459611,
71.197716,0.543483,0.461899,
71.223358,0.541813,0.460327,
71.249016,0.539652,0.458280,
71.274635,0.542309,0.460765,
71.300285,0.543303,0.461258,
71.325935,0.539615,0.458276,
71.351562,0.539716,0.458711,
71.377213,0.543184,0.461282,
71.402870,0.541584,0.459430,
71.428497,0.538663,0.457373,
71.454147,0.540979,0.459904,
71.479782,0.542184,0.460106,
71.505417,0.539399,0.457431,
71.531052,0.539501,0.458224,
71.556686,0.541548,0.460054,
