"Piezo Voltage (V)";"Fine In 1 (V)";"Fine In 2 (V)";
69.428230;0.288680;0.768083;
69.453850;0.287936;0.765640;
69.479500;0.288840;0.767403;
69.505150;0.289869;0.768541;
69.530777;0.288608;0.765424;
69.556427;0.287743;0.765224;
69.582054;0.288535;0.768410;
69.607712;0.288307;0.766637;
69.633362;0.288051;0.763969;
69.658989;0.288949;0.766567;
69.684639;0.289166;0.767714;
69.710297;0.287646;0.764557;
69.735924;0.287027;0.764256;
69.761566;0.288884;0.767100;
69.787216;0.288895;0.765441;
69.812851;0.287964;0.763660;
69.838509;0.288260;0.766260;
69.864174;0.288029;0.765852;
69.889793;0.287175;0.762761;
69.915451;0.287999;0.764321;
69.941078;0.289101;0.766756;
69.966728;0.288059;0.763840;
69.992371;0.286718;0.761943;
70.018005;0.287817;0.765388;
70.043655;0.288255;0.765016;
70.069298;0.287477;0.761840;
70.094933;0.287702;0.763440;
70.120567;0.288244;0.765247;
70.146217;0.287338;0.762425;
70.171844;0.286772;0.761430;
70.197502;0.287985;0.764432;
70.223152;0.287719;0.763217;
70.248779;0.286903;0.760785;
70.274422;0.287471;0.763081;
70.300056;0.287559;0.763397;
70.325706;0.286541;0.760333;
70.351357;0.286858;0.761264;
70.376984;0.288202;0.764059;
70.402634;0.287028;0.760940;
70.428291;0.285771;0.758949;
70.453918;0.287144;0.762760;
70.479568;0.287800;0.762461;
70.505211;0.286398;0.758330;
70.530846;0.286066;0.759970;
70.556496;0.287218;0.762852;
70.582130;0.286788;0.759319;
70.607773;0.286304;0.757680;
70.633423;0.286881;0.761551;
70.659050;0.286275;0.760321;
70.684715;0.285775;0.756808;
70.710358;0.286729;0.759316;
70.736000;0.286897;0.761190;
70.761650;0.285132;0.757359;
70.787300;0.285458;0.756645;
70.812935;0.287278;0.760575;
70.838577;0.286321;0.758651;
70.864235;0.284482;0.755407;
70.889862;0.285679;0.758114;
70.915512;0.286905;0.759397;
70.941139;0.285232;0.755593;
70.966789;0.284772;0.755761;
70.992424;0.286024;0.758670;
71.018059;0.285729;0.756453;
71.043709;0.284744;0.754194;
71.069351;0.285605;0.757256;
71.094986;0.285641;0.756964;
71.120628;0.284355;0.753518;
71.146286;0.284874;0.755073;
71.171906;0.285914;0.757190;
71.197563;0.284582;0.753888;
71.223213;0.283901;0.752629;
71.248840;0.285441;0.756231;
71.274498;0.285490;0.755006;
71.300117;0.283787;0.751442;
71.325775;0.284177;0.753917;
71.351418;0.285308;0.755541;
