"Piezo Voltage (V)";"Fine In 1 (V)";"Fine In 2 (V)";
62.303631;0.183015;0.226398;
62.339245;0.179338;0.214901;
62.374828;0.173036;0.201211;
62.410450;0.168319;0.190543;
62.446072;0.163768;0.181091;
62.481647;0.157442;0.170116;
62.517269;0.155552;0.166057;
62.552891;0.150489;0.158915;
62.588474;0.148879;0.158291;
62.624088;0.147461;0.166872;
62.659710;0.144867;0.171469;
62.695293;0.144315;0.194153;
62.730915;0.140408;0.152710;
62.766529;0.139986;0.140926;
62.802113;0.137970;0.138602;
62.837734;0.137384;0.131009;
62.873318;0.139888;0.131915;
62.908932;0.139786;0.132751;
62.944553;0.143297;0.137837;
62.980137;0.144756;0.141611;
63.015759;0.149710;0.149476;
63.051373;0.154408;0.158222;
63.086956;0.156817;0.165598;
63.122578;0.163324;0.177694;
63.158199;0.167668;0.187933;
63.193775;0.174931;0.201893;
63.229397;0.179279;0.213978;
63.264996;0.183786;0.226483;
63.300602;0.191998;0.242953;
63.336216;0.196057;0.254163;
63.371807;0.202772;0.269715;
63.407421;0.205710;0.281399;
63.443043;0.211157;0.294511;
63.478619;0.217236;0.307747;
63.514240;0.219046;0.315587;
63.549862;0.224509;0.329135;
63.585445;0.225401;0.335629;
63.621059;0.229900;0.344790;
63.656681;0.232481;0.351770;
63.692265;0.233142;0.356325;
63.727886;0.236852;0.364763;
63.763462;0.235692;0.365287;
63.799084;0.239154;0.371417;
63.834705;0.239108;0.373606;
63.870289;0.239549;0.375623;
63.905903;0.241688;0.379326;
63.941525;0.239660;0.377274;
63.977108;0.242687;0.382207;
64.012733;0.240900;0.380945;
64.048340;0.242100;0.382397;
64.083931;0.242741;0.383202;
64.119553;0.241083;0.381355;
64.155159;0.243275;0.385107;
64.190750;0.240750;0.381976;
64.226372;0.242953;0.384215;
64.261971;0.242386;0.383427;
64.297577;0.241710;0.382669;
64.333183;0.242682;0.384955;
64.368782;0.240174;0.381366;
64.404396;0.242888;0.384387;
64.440002;0.241710;0.382476;
64.475594;0.242370;0.383218;
64.511215;0.242180;0.383909;
64.546829;0.239851;0.380938;
64.582420;0.241901;0.383781;
64.618027;0.240590;0.381417;
64.653648;0.242788;0.383586;
64.689240;0.241814;0.382653;
64.724846;0.240454;0.380796;
64.760437;0.241600;0.383067;
64.796059;0.239377;0.380289;
64.831673;0.242282;0.383379;
64.867264;0.240890;0.381130;
64.902870;0.241398;0.381171;
64.938492;0.241502;0.382104;
64.974083;0.239403;0.379844;
65.009689;0.241635;0.382977;
65.045311;0.239554;0.379800;
65.080902;0.241449;0.381380;
65.116516;0.240690;0.380648;
65.152130;0.239926;0.379856;
65.187714;0.241296;0.382327;
65.223335;0.238961;0.378985;
65.258934;0.241152;0.381310;
65.294533;0.239406;0.378963;
65.330154;0.240324;0.380000;
65.365768;0.240703;0.381186;
65.401360;0.239129;0.378873;
65.436974;0.241266;0.381473;
65.472580;0.238732;0.378034;
65.508179;0.240467;0.380127;
65.543800;0.239496;0.379523;
65.579391;0.239343;0.378888;
65.614998;0.240589;0.380751;
65.650589;0.238646;0.377503;
65.686203;0.241109;0.380316;
65.721817;0.238821;0.378127;
65.757401;0.239542;0.379065;
65.793022;0.239094;0.379180;
65.828644;0.238075;0.377108;
65.864220;0.240391;0.379783;
65.899841;0.238579;0.377090;
65.935463;0.240672;0.379622;
65.971046;0.238982;0.377796;
66.006660;0.238451;0.377185;
66.042282;0.238947;0.378293;
66.077866;0.237580;0.376150;
66.113487;0.240400;0.379379;
66.149063;0.238331;0.376512;
66.184685;0.239567;0.377548;
66.220306;0.238174;0.376771;
66.255890;0.237301;0.375639;
66.291504;0.239019;0.377958;
66.327126;0.237479;0.374968;
66.362717;0.239831;0.377258;
66.398331;0.237491;0.374833;
66.433945;0.237738;0.375313;
66.469551;0.237457;0.375655;
66.505150;0.236337;0.373107;
66.540771;0.238495;0.374980;
66.576363;0.236309;0.371833;
66.611969;0.237680;0.373484;
66.647552;0.235681;0.371617;
66.683174;0.235214;0.369629;
66.718788;0.235612;0.369602;
66.754372;0.234054;0.366208;
66.789993;0.235515;0.367667;
66.825615;0.232600;0.363367;
66.861191;0.232732;0.361691;
66.896812;0.231356;0.358863;
66.932434;0.229561;0.355060;
66.968018;0.229762;0.354114;
67.003632;0.226493;0.347718;
67.039253;0.226805;0.345512;
67.074837;0.223651;0.339866;
67.110458;0.222014;0.335525;
67.146034;0.220117;0.331254;
67.181656;0.217106;0.323933;
67.217278;0.216896;0.320899;
67.252861;0.213032;0.313760;
67.288475;0.211378;0.309154;
67.324097;0.207957;0.302722;
67.359680;0.206199;0.297043;
67.395302;0.205452;0.294183;
67.430916;0.201707;0.287498;
67.466507;0.200776;0.285129;
67.502121;0.197931;0.280624;
67.537704;0.198691;0.280070;
67.573341;0.197628;0.279759;
67.608940;0.196062;0.279350;
67.644524;0.196945;0.285068;
67.680153;0.196159;0.291499;
67.715759;0.198308;0.295034;
67.751343;0.196398;0.295810;
67.786964;0.196044;0.288475;
67.822586;0.196843;0.286144;
67.858162;0.197386;0.283768;
67.893784;0.199920;0.286655;
67.929405;0.199106;0.286814;
67.964989;0.201798;0.291065;
68.000603;0.203451;0.294072;
68.036186;0.205652;0.298056;
68.071808;0.208186;0.304776;
68.107430;0.208695;0.307178;
68.143005;0.212552;0.314100;
68.178627;0.213449;0.318120;
68.214249;0.216562;0.324289;
68.249832;0.217868;0.328422;
68.285446;0.219067;0.331580;
68.321068;0.222134;0.338579;
68.356651;0.222261;0.340042;
68.392273;0.225481;0.345336;
68.427887;0.224941;0.347248;
68.463478;0.226877;0.350804;
68.499092;0.228055;0.353761;
68.534676;0.228379;0.353988;
68.570312;0.230160;0.358717;
68.605911;0.228747;0.357639;
68.641495;0.231483;0.360754;
68.677132;0.231060;0.361126;
68.712730;0.231289;0.362063;
68.748314;0.231524;0.363590;
68.783936;0.231550;0.362319;
68.819557;0.233462;0.365773;
68.855133;0.231264;0.363710;
68.890755;0.232344;0.364948;
68.926376;0.232442;0.365100;
68.961960;0.232607;0.364894;
68.997574;0.232376;0.366048;
69.033157;0.230914;0.363572;
69.068779;0.233736;0.366831;
69.104401;0.231959;0.364733;
69.139977;0.232365;0.365348;
69.175598;0.231533;0.365325;
69.211220;0.232356;0.364666;
69.246803;0.232978;0.366250;
69.282417;0.231077;0.363682;
69.318031;0.232632;0.366184;
69.353622;0.231496;0.364316;
69.389244;0.232633;0.364758;
69.424850;0.231779;0.365249;
69.460442;0.231429;0.363735;
69.496063;0.232215;0.365417;
69.531647;0.231076;0.363164;
69.567276;0.232510;0.365565;
69.602875;0.231081;0.363686;
69.638466;0.231459;0.363505;
69.674088;0.231304;0.364575;
69.709694;0.231141;0.363064;
69.745285;0.232238;0.364783;
69.780899;0.230214;0.362019;
69.816513;0.231421;0.364284;
69.852104;0.230675;0.363207;
69.887718;0.231443;0.362395;
69.923309;0.230946;0.363345;
69.958931;0.229686;0.361611;
69.994537;0.231336;0.363832;
70.030128;0.230279;0.361154;
70.065742;0.231234;0.362792;
70.101357;0.229604;0.362240;
70.136948;0.229822;0.361065;
70.172562;0.230731;0.362377;
70.208183;0.229785;0.360397;
70.243774;0.230385;0.362862;
70.279381;0.228532;0.360115;
70.315002;0.230171;0.360991;
70.350586;0.230029;0.361194;
70.386208;0.229531;0.360175;
70.421799;0.229356;0.361423;
70.457405;0.228006;0.358256;
70.493027;0.230145;0.361288;
70.528618;0.228990;0.359428;
70.564224;0.229405;0.359882;
70.599846;0.228232;0.359188;
70.635429;0.227999;0.357778;
70.671051;0.229245;0.360183;
70.706665;0.228160;0.357253;
70.742249;0.229017;0.359073;
70.777870;0.227567;0.356950;
70.813492;0.228226;0.357457;
70.849068;0.227606;0.357276;
70.884689;0.227017;0.354888;
70.920273;0.227661;0.356596;
70.955894;0.226313;0.353665;
70.991508;0.227484;0.355323;
71.027092;0.225451;0.352228;
